step,num_nodes,p_n,p_r,expected_mean_degree,mean_degree,assort
2000,100,0.1,0.001,1.2172949002217297,1.3,0.7063397639744213
2000,100,0.1,0.001,1.2172949002217297,1.36,0.8378008547531041
2000,100,0.1,0.001,1.2172949002217297,1.4,0.7798194373441097
2000,100,0.1,0.001,1.2172949002217297,1.12,0.8924349717702567
2000,100,0.1,0.001,1.2172949002217297,1.26,0.800213968164647
2000,100,0.1,0.001,1.2172949002217297,1.26,0.6975539160513669
2000,100,0.1,0.001,1.2172949002217297,1.14,0.8675354866967305
2000,100,0.1,0.001,1.2172949002217297,1.24,0.8666155290321791
2000,100,0.1,0.001,1.2172949002217297,1.26,0.8488565428523087
2000,100,0.1,0.001,1.2172949002217297,1.26,0.889053038309329
2000,100,0.1,0.001,1.2172949002217297,1.24,0.8029127569380295
2000,100,0.1,0.001,1.2172949002217297,1.3,0.7036801032961721
2000,100,0.1,0.001,1.2172949002217297,1.18,0.8084376575479744
2000,100,0.1,0.001,1.2172949002217297,1.32,0.7862187809190428
2000,100,0.1,0.001,1.2172949002217297,1.2,0.7771417647259983
2000,100,0.1,0.001,1.2172949002217297,1.26,0.7627786442905347
2000,100,0.1,0.001,1.2172949002217297,1.3,0.7535811399281357
2000,100,0.1,0.001,1.2172949002217297,1.32,0.7250812191946472
2000,100,0.1,0.001,1.2172949002217297,1.12,0.8420344176090612
2000,100,0.1,0.001,1.2172949002217297,1.16,0.6219572907360608
2000,100,0.1,0.001,1.2172949002217297,1.28,0.8175120483331987
2000,100,0.1,0.001,1.2172949002217297,1.3,0.8915144776136967
2000,100,0.1,0.001,1.2172949002217297,1.18,0.6767893273946286
2000,100,0.1,0.001,1.2172949002217297,1.26,0.7749469515810256
2000,100,0.1,0.001,1.2172949002217297,1.22,0.9111052569221001
2000,100,0.1,0.001,1.2172949002217297,1.18,0.6638453310725766
2000,100,0.1,0.001,1.2172949002217297,1.5,0.756445928691492
2000,100,0.1,0.001,1.2172949002217297,1.22,0.8954375872977994
2000,100,0.1,0.001,1.2172949002217297,1.3,0.7749057295417889
2000,100,0.1,0.001,1.2172949002217297,1.2,0.7938113749475075
2000,100,0.1,0.001,1.2172949002217297,1.28,0.8726424256601977
2000,100,0.1,0.001,1.2172949002217297,1.32,0.8726592591651143
2000,100,0.1,0.001,1.2172949002217297,1.38,0.9218788980438779
2000,100,0.1,0.001,1.2172949002217297,1.1,0.8487722773791787
2000,100,0.1,0.001,1.2172949002217297,1.1,0.8474615169670636
2000,100,0.1,0.001,1.2172949002217297,1.48,0.7400224097365609
2000,100,0.1,0.001,1.2172949002217297,1.3,0.8823677833875839
2000,100,0.1,0.001,1.2172949002217297,1.36,0.8366070367897636
2000,100,0.1,0.001,1.2172949002217297,1.3,0.7666822324426832
2000,100,0.1,0.001,1.2172949002217297,1.2,0.7723171277722863
2000,100,0.1,0.001,1.2172949002217297,1.18,0.7459137512174951
2000,100,0.1,0.001,1.2172949002217297,1.08,0.8878742094198603
2000,100,0.1,0.001,1.2172949002217297,1.22,0.8248456762305302
2000,100,0.1,0.001,1.2172949002217297,1.26,0.9282803477722263
2000,100,0.1,0.001,1.2172949002217297,1.48,0.652753256212255
2000,100,0.1,0.001,1.2172949002217297,1.18,0.8815455184539686
2000,100,0.1,0.001,1.2172949002217297,1.22,0.7432474648000271
2000,100,0.1,0.001,1.2172949002217297,1.02,0.8233170351728849
2000,100,0.1,0.001,1.2172949002217297,1.24,0.88908022303851
2000,100,0.1,0.001,1.2172949002217297,1.32,0.771153383062974
2000,100,0.1,0.001,1.2172949002217297,1.24,0.8062601805577249
2000,100,0.1,0.001,1.2172949002217297,1.0,0.804249535012414
2000,100,0.1,0.001,1.2172949002217297,1.12,0.7701881171686925
2000,100,0.1,0.001,1.2172949002217297,1.14,0.8315404292364105
2000,100,0.1,0.001,1.2172949002217297,1.08,0.8447296526384822
