p_n,p_r,clustering_mean,clustering_std,mean_degree_mean,mean_degree_std,expected_mean_degree_mean,clust_min,clust_max,degree_min,degree_max
0.15,0.85,0.48548667513481425,0.006720718004709052,49.743599999999994,0.5357228951689135,49.79534606205247,0.4787659571301052,0.4922073931395233,49.20787710483108,50.27932289516891
0.15,0.9,0.49816044310248986,0.006257959502518577,51.199999999999974,0.47948952447538656,51.193043478260876,0.4919024835999713,0.5044184026050085,50.72051047552459,51.67948952447536
0.15,0.95,0.5090916090745696,0.0049915610539498145,52.494799999999984,0.3390697959574286,52.51352874859078,0.5041000480206198,0.5140831701285195,52.155730204042555,52.83386979595741
0.15,1.0,0.5178728236549166,0.0063708559497499305,53.82240000000001,0.3705625067766185,53.76302797586397,0.5115019677051666,0.5242436796046666,53.451837493223394,54.192962506776624
0.2,0.0,0.12982666666666665,0.04363428928966368,1.222,0.1229069666413568,1.2468513853904282,0.08619237737700297,0.17346095595633032,1.0990930333586433,1.3449069666413567
0.2,0.05,0.10856866842651669,0.013362209264056657,6.921600000000001,0.4087380279717121,6.928825622775796,0.09520645916246004,0.12193087769057334,6.512861972028288,7.330338027971713
0.2,0.1,0.13313151869854317,0.008640217001671568,11.968799999999998,0.4025259023228397,11.986547085201787,0.1244913016968716,0.14177173570021473,11.566274097677159,12.371325902322837
0.2,0.15,0.1708972385468061,0.0075071678211662985,16.499999999999996,0.45513846289691157,16.51753453772584,0.1633900707256398,0.17840440636797242,16.044861537103085,16.955138462896908
0.2,0.2,0.20693740156833618,0.008466217488763871,20.472800000000003,0.6728527145744483,20.600000000000012,0.19847118407957232,0.21540361905710004,19.799947285425553,21.145652714574453
0.2,0.25,0.24116248787519406,0.006217885649990047,24.2332,0.475568145720978,24.2974013474495,0.23494460222520402,0.2473803735251841,23.757631854279023,24.708768145720978
0.2,0.3,0.2756063909358172,0.00772874025691093,27.732000000000017,0.6814031142294793,27.661764705882366,0.26787765067890623,0.28333513119272813,27.05059688577054,28.413403114229496
0.2,0.35,0.302724401637543,0.005757874616278521,30.550799999999995,0.4441586405319431,30.736147757255903,0.29696652702126447,0.3084822762538215,30.106641359468053,30.994958640531937
0.2,0.4,0.33037511417580256,0.00714334419847306,33.388799999999996,0.5862667777504349,33.55649241146714,0.3232317699773295,0.33751845837427563,32.802533222249565,33.97506677775043
0.2,0.45,0.35782198705073,0.007793467117769972,36.120400000000004,0.6506322200093427,36.15303643724699,0.35002851993296,0.36561545416849994,35.46976777999066,36.771032220009346
0.2,0.5,0.3809479968478993,0.005992534308126248,38.5908,0.4991782635246753,38.55140186915884,0.3749554625397731,0.38694053115602556,38.091621736475325,39.08997826352468
0.2,0.55,0.40248680139156356,0.007232870072376077,40.78879999999999,0.654792816586332,40.77344336084023,0.3952539313191875,0.4097196714639396,40.13400718341366,41.44359281658632
0.2,0.6,0.4223114720187538,0.006208661897380262,42.74960000000001,0.5600763796308572,42.83791606367589,0.4161028101213735,0.4285201339161341,42.18952362036915,43.309676379630865
0.2,0.65,0.4435574286233419,0.004948855552256612,44.9092,0.46395302366000873,44.76100628930818,0.4386085730710853,0.4485062841755985,44.44524697633999,45.37315302366001
0.2,0.7,0.4592710029779494,0.006170054664687659,46.565599999999996,0.5447941382405143,46.5567567567568,0.45310094831326175,0.4654410576426371,46.020805861759484,47.11039413824051
0.2,0.75,0.47525681632235284,0.006065433183665161,48.20839999999999,0.5277613870232007,48.237410071942435,0.4691913831386877,0.481322249506018,47.68063861297679,48.73616138702319
0.2,0.8,0.4902937531486976,0.006289198836502022,49.78160000000002,0.5265186393196547,49.81368821292776,0.4840045543121956,0.49658295198519964,49.255081360680364,50.30811863931967
0.2,0.85,0.5040294025758684,0.004903006334097677,51.20399999999998,0.4025429372458677,51.295021511985254,0.4991263962417707,0.508932408909966,50.80145706275411,51.60654293724585
0.2,0.9,0.5177043476934751,0.0046522037468342894,52.764399999999995,0.4234414881392126,52.689737470167074,0.5130521439466408,0.5223565514403093,52.340958511860784,53.187841488139206
0.2,0.95,0.5277555544168027,0.006252122898787978,53.88999999999998,0.5245678493497562,54.00521739130438,0.5215034315180147,0.5340076773155906,53.36543215065022,54.41456784934974
0.2,1.0,0.5401573732163647,0.0056545645227828855,55.31960000000001,0.4499703391585363,55.24802705749715,0.5345028086935818,0.5458119377391476,54.869629660841476,55.76957033915854
0.25,0.0,0.17605904761904762,0.04589149786796373,1.314,0.13804761083460612,1.3288590604026849,0.13016754975108388,0.22195054548701135,1.175952389165394,1.452047610834606
0.25,0.05,0.1322400645278354,0.013909377767994691,7.4636000000000005,0.4067329264632848,7.35642317380353,0.11833068675984071,0.1461494422958301,7.056867073536716,7.870332926463285
0.25,0.1,0.14834698290198853,0.008512470321925206,12.714400000000003,0.4609491538651303,12.68327402135231,0.13983451258006332,0.15685945322391373,12.253450846134873,13.175349153865133
0.25,0.15,0.186659137989176,0.007049681907023747,17.5648,0.4796011948717905,17.42488789237667,0.17960945608215226,0.19370881989619973,17.08519880512821,18.044401194871792
0.25,0.2,0.2222860710310223,0.0059043825598320615,21.631200000000003,0.5386174288805341,21.672688629117957,0.21638168847119024,0.22819045359085435,21.09258257111947,22.16981742888054
0.25,0.25,0.25603037971580356,0.008011021774210357,25.378399999999996,0.6137451442095622,25.5,0.2480193579415932,0.2640414014900139,24.764654855790432,25.99214514420956
0.25,0.3,0.2898477076677713,0.005623400898137307,28.993999999999993,0.5367057492001456,28.966313763233906,0.284224306769634,0.2954711085659086,28.457294250799848,29.530705749200138
0.25,0.35,0.31994807834507294,0.007481696108465212,31.978800000000007,0.6542721146434409,32.120404411764696,0.3124663822366077,0.32742977445353816,31.324527885356567,32.63307211464345
